MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
Cambodia,H033403,2007-12-24,2007,12,24,27.4,7.09,17.333437333333364,8.43,0.4148397976391231,0.1720067453625633,0.1722,0.0425,0.6260869565217392,0.0977552498189717,0.1593566999999999,0.0535058999999999,0.0464075,0.0573127,9.259,2.173584905660376
Cambodia,H033403,2008-01-17,2008,1,17,30.7,6.89,23.0,9.45,0.3851351351351351,0.2716216216216217,0.2119,0.0234,0.6494117647058824,0.0873733719247467,0.236024,0.0538383199999999,0.1025064,0.22515,6.77817759104692,2.081497797356829
Cambodia,H033403,2008-02-20,2008,2,20,28.5,7.23,29.0,10.25,0.4215938303341901,0.2632390745501284,0.228,0.0278,0.6379254457050244,0.1154515778019586,0.1607423999999999,0.1600432,0.1113517999999999,0.0873834999999999,6.568085536381987,2.2661512976256204
Cambodia,H033403,2008-03-13,2008,3,13,31.5,8.0,15.5,13.22,0.6020618556701031,0.3092783505154639,0.3478,0.0465,0.8914858096828047,0.1713046620889049,0.2333695,0.1378839999999999,0.1138357999999999,0.0395576,7.77,3.053833605220228
Cambodia,H033403,2008-05-28,2008,5,28,31.4,6.99,58.66666666666668,14.95,0.6532780082987554,0.2748547717842324,0.3526,0.0563,0.9044628099173556,0.1796309696092619,0.2902242,0.3677919,0.02295754,0.1233114999999999,5.826974225299597,2.9
Cambodia,H033403,2008-06-18,2008,6,18,29.9,7.42,166.0,16.91,0.7569536423841058,0.2741721854304634,0.402,0.05115,1.0110552763819094,0.2598383696416022,0.3166223999999999,0.2628336,0.0208129,0.2024875,6.306674199504332,1.6038592508513052
Cambodia,H033403,2008-07-13,2008,7,13,30.3,7.38,82.66666666666663,13.37,0.5669449081803005,0.4687813021702837,0.3803,0.043,0.9604026845637588,0.1364613180515759,0.289218,0.267522,0.1286787999999999,0.19574,7.545625753522329,1.6234866828087169
Cambodia,H033403,2008-08-19,2008,8,19,27.9,7.25,167.5,11.51,0.6876961189099918,0.2794384805945502,0.1897,0.0389,0.95603305785124,0.0542691751085383,0.196982,0.161172,0.028,0.1523707,5.79238,1.2123479887745556
Cambodia,H033403,2008-09-20,2008,9,20,28.0,7.04,284.0,11.69,0.8845780795344323,0.2514064015518916,0.1093,0.0311,0.9879159935379646,0.0899345930232558,0.1421256,0.1318255,0.2576248,0.025312,6.191518649932752,6.992125984251972
Cambodia,H033403,2008-10-21,2008,10,21,31.2,6.78,24.5,10.53,0.6865874363327673,0.1731748726655346,0.2129,0.02975,0.8797427652733121,0.0746956842493545,0.1538603,0.0300992,0.05389,0.0848104,6.19,1.5488629379225574
Cambodia,H033403,2008-11-20,2008,11,20,29.2,6.92,31.5,8.67,0.44,0.1840000000000001,0.1092,0.0569,0.6443729903536977,0.0713770728190338,0.1299996,0.027788,0.0619233999999999,0.0829019,7.496,2.1557703240477544
Cambodia,H033403,2008-12-24,2008,12,24,30.7,6.38,20.0,9.09,0.4616153205661948,0.1978351373855121,0.1792,0.0315,0.6940226171243943,0.1075307748008689,0.1486158,0.0607062,0.0953961,0.0651901,7.220721580320598,4.767857142857143
Cambodia,H033403,2009-02-24,2009,2,24,31.0,7.64,12.49999999999994,10.3,0.4184409052808047,0.2393964794635371,0.3231,0.05005,0.6322147651006711,0.2632,0.0715858,0.0790523,0.0001,0.0610663,8.57,4.087155963302751
Cambodia,H033403,2009-10-21,2009,10,21,30.0,6.5,108.0,10.4,0.482804674457429,0.2143572621035058,0.2039,0.04635,0.6968386023294508,0.10224,0.1769095,0.0435458,0.0106407,0.1108671,5.017845672054231,2.103505843071786
Cambodia,H033403,2009-12-23,2009,12,23,28.0,7.08,17.5,9.08,0.4063070539419088,0.2310373443983402,0.2467,0.05145,0.6637873754152825,0.08236,0.195898,0.076,0.1078515999999999,0.0796792,8.968465134003933,2.203256597417183
Cambodia,H033403,2010-02-23,2010,2,23,28.0,7.63,14.000000000000052,9.58,0.4076602830974189,0.1738551207327228,0.3092,0.0617,0.624424778761062,0.1775,0.1660024,0.0771198,0.027273,0.0552708,7.227687754261018,4.396406513194834
Cambodia,H033403,2010-04-24,2010,4,24,30.9,8.0,28.5,14.29,0.2985074626865672,0.4398009950248756,0.6125999999999999,0.0773,0.7434586466165414,0.31098,0.3009136,0.0625845,0.1043905999999999,0.0712449999999999,8.164400929485868,3.8841567291311776
Cambodia,H033403,2010-08-17,2010,8,17,30.0,7.04,164.0,17.7,0.795360397680199,0.2624689312344656,0.69035,0.01636493,0.879375,0.3088499999999999,0.5697382,0.29434624,0.138383,0.2428119,6.274873432828374,1.8956911024062688
Cambodia,H033403,2010-10-21,2010,10,21,29.4,6.99,28.0,11.495,0.5925434962717482,0.208782104391052,0.20245,0.0456,0.8553115727002967,0.098548,0.1616,0.1234311999999999,0.0438005,0.1248119999999999,5.842928274815402,2.141189549749862
Cambodia,H033403,2010-12-18,2010,12,18,29.3,6.97,43.5,9.29,0.3526530612244899,0.1293061224489795,0.3363168,0.048358,0.4979695431472081,0.1399856424982053,0.2934172,0.0790148399999999,0.1005138999999999,0.0848075,4.388103398576563,4.421052631578947
Cambodia,H033403,2011-02-24,2011,2,24,28.0,7.39,54.0,12.98,0.5588089330024814,0.398014888337469,0.3092,0.0617,0.8651890482398961,0.2038491751767478,0.1660024,0.0550689999999999,0.025,0.0552708,8.603412437896608,3.607675906183369
Cambodia,H033403,2011-06-24,2011,6,24,29.7,6.63,123.0,17.19,0.7708029197080293,0.5158150851581511,0.38058175,0.0730774,1.1386581469648562,0.2428057553956834,0.291175,0.4006387999999999,0.0651568,0.1867153,6.311214660599436,1.351739370513528
Cambodia,H033403,2011-08-24,2011,8,24,29.3,6.97,238.0000000000001,12.9,0.6559610705596108,0.2588807785888078,0.308096,0.0614949999999999,0.8886075949367087,0.0733812949640287,0.3011973999999999,0.1906465999999999,0.0173796999999999,0.225649,6.555616524980386,1.1238095238095236
Cambodia,H033403,2011-10-28,2011,10,28,30.8,6.8,42.99999999999998,10.34,0.4796132151490734,0.1837228041901691,0.2396704,0.0462254,0.7254961832061066,0.0934461649261793,0.18858,0.0378241999999999,0.03812,0.1772429999999999,6.052499606227662,1.9537882858678124
Cambodia,H033403,2011-12-27,2011,12,27,24.5,6.94,26.00000000000019,8.17,0.376923076923077,0.2057692307692308,0.1800304999999999,0.0589401,0.5775552282768779,0.1085440278988666,0.1642576,0.044718,0.08645,0.0365938,6.119946370864786,2.9383561643835603
Cambodia,H033403,2012-01-25,2012,1,25,31.0,7.1,21.999999999999936,16.25,0.5526444263628967,0.3456468673718469,0.4937,0.0617,0.9254676258992806,0.3395784543325528,0.2169999999999999,0.1250235999999999,0.05,0.1847992,6.030363080272672,3.79957356076759
Cambodia,H033403,2012-02-25,2012,2,25,30.0,7.2,14.999999999999876,11.98,0.5556270096463022,0.1543408360128618,0.3128,0.0613,0.7124409448818898,0.2096837172979305,0.265296,0.087676,0.05,0.1009884,6.485790898377834,3.607675906183369
Cambodia,H033403,2012-03-22,2012,3,22,31.9,7.4,13.999999999999984,12.98,0.5442677824267783,0.2590794979079498,0.2728,0.0621,0.78,0.1971428571428571,0.2409659999999999,0.1625562,0.05,0.04196528,8.317516737981371,3.607675906183369
Cambodia,H033403,2012-04-24,2012,4,24,31.0,7.09,13.0,16.54,0.6207228915662651,0.4472289156626504,0.4414508,0.1163896,1.0907348242811503,0.2919605077574048,0.2377017,0.03649224,0.1081999999999999,0.09049936,4.979194462755438,5.494061757719715
Cambodia,H033403,2012-06-20,2012,6,20,30.5,6.86,79.0,16.02,0.6624793388429753,0.2439669421487603,0.3854529999999999,0.0809034,0.9285,0.2514084507042254,0.291175,0.1714848,0.0634684,0.1645192,6.591955461293745,1.4329896907216502
Cambodia,H033403,2012-08-23,2012,8,23,29.0,7.07,133.99999999999994,12.85,0.7289902280130294,0.2560260586319216,0.3094673,0.06448975,0.9687898089171976,0.0702479338842975,0.266532,0.2297939999999999,0.0762158,0.225649,7.140598066347139,1.3303471444568853
Cambodia,H033403,2012-09-25,2012,9,25,29.8,6.83,113.60000000000004,12.25,0.6466019417475728,0.1378640776699029,0.3425280246498898,0.060317996671098,0.7987261146496819,0.1320949432404541,0.2640802,0.05660337,0.1271319,0.1562889,6.663107165002221,2.7692307692307687
Cambodia,H033403,2012-10-22,2012,10,22,31.0,6.84,97.5,10.34,0.5034825870646766,0.1930348258706468,0.2543506491048606,0.0211789844142785,0.6843137254901961,0.1132478632478632,0.2040135,0.0484465999999999,0.0711623,0.030814,6.47123921403361,2.732142857142857
Cambodia,H033403,2012-11-23,2012,11,23,30.8,6.42,38.49999999999999,4.75,0.0878048780487805,0.1190243902439024,0.1512642079756529,0.1029524546947282,0.2103505843071785,0.0281117397454031,0.197457,0.0967196,0.0427079999999999,0.0214325,6.756527995857402,2.5180327868852466
Cambodia,H033403,2012-12-25,2012,12,25,28.0,7.43,14.499999999999998,9.11,0.4229740361919749,0.1869394177812745,0.1394634,0.06271345,0.604319248826291,0.1463664978787464,0.1191089999999999,0.064041,0.0613603999999999,0.0365938,7.257229746549232,2.9383561643835603
Cambodia,H033403,2013-01-25,2013,1,25,31.425,6.63,11.500000000000052,10.54,0.4122821576763487,0.250954356846473,0.3645,0.0352,0.6446511627906979,0.1619467170127962,0.2694648,0.2199561,0.0734951999999999,0.0538875,8.394603185104673,5.037201554691837
Cambodia,H033403,2013-02-23,2013,2,23,30.5,6.93,13.999999999999984,16.4,0.8258879242304658,0.4962904498816098,0.227,0.0271,1.32658064516129,0.2154173239146835,0.1585557999999999,0.2024241,0.1256953999999999,0.0634864,7.81678851484862,4.0355871886121
Cambodia,H033403,2013-04-24,2013,4,24,31.7,6.85,8.000000000000021,16.7,0.7225386493083807,0.4842961757526443,0.447,0.0528,1.1033610648918468,0.3274137931034482,0.2824899999999999,0.2025383999999999,0.0243987999999999,0.0866443999999999,9.23452681452413,2.0991825613079005
Cambodia,H033403,2013-06-21,2013,6,21,30.3,6.55,125.99999999999986,18.68,0.9852631578947368,0.3303643724696357,0.3914,0.0489,1.278829268292683,0.3161317390392281,0.2553179,0.5888124,0.1107414999999999,0.1479956,5.402283011771243,1.450657894736843
Cambodia,H033403,2013-07-23,2013,7,23,30.5,7.2,150.0,14.05,0.7403846153846154,0.2596153846153848,0.369,0.0406,0.9891262135922329,0.166954003172195,0.3181687999999999,0.3817303999999999,0.0817965,0.1526244,8.119594309367352,2.420490928495197
Cambodia,H033403,2013-08-23,2013,8,23,29.4,7.39,150.0,10.08,0.5803042433947158,0.2075260208166534,0.197,0.0416,0.7765161290322579,0.0910037484381507,0.202512,0.3821183999999999,0.0539544,0.1565356,7.376676678037395,1.844183564567769
Cambodia,H033403,2013-09-27,2013,9,27,27.7,6.67,230.00000000000009,8.36,0.4669335468374699,0.1306645316253004,0.223,0.0291,0.6156019261637239,0.1589112028549436,0.0860812,0.124856,0.130645,0.2130235,6.990855720402271,1.7318918918918929
Cambodia,H033403,2013-10-25,2013,10,25,30.1,7.02,49.00000000000002,10.32,0.663540824575586,0.0620856911883589,0.2815,0.0307999999999999,0.7396784565916399,0.1984010098884915,0.1439312,0.0861098,0.034509,0.1507061,5.921686550907736,2.334405144694534
Cambodia,H033403,2013-11-27,2013,11,27,29.5,7.23,35.99999999999992,8.21,0.4583400483481064,0.1991941982272361,0.149,0.0281,0.6710679611650485,0.1413437412879844,0.02909535636,0.143228,0.035402,0.13,6.98389564240587,2.615058324496289
Cambodia,H033403,2013-12-20,2013,12,20,26.5,6.88,22.999999999999964,7.83,0.3007323026851098,0.2382424735557363,0.2402999999999999,0.0343,0.5299168053244593,0.1090682886369919,0.161472,0.0847256,0.093591,0.1480069,7.887868860766246,2.959957287773624
Cambodia,H033403,2014-01-23,2014,1,23,25.8,7.18,32.000000000000085,8.9,0.4048192771084337,0.1542168674698794,0.2947,0.0299,0.5920000000000001,0.1200828157349896,0.2313294,0.1250533,0.1511297999999999,0.0721032,6.269847609404171,3.744456177402325
Cambodia,H033403,2014-02-25,2014,2,25,28.5,7.02,36.000000000000064,12.25,0.561290322580645,0.2864516129032257,0.2263,0.0292,0.8234146341463418,0.1840301576422207,0.1592744,0.1913068,0.1089649,0.1012304,6.730592695401207,2.580135440180586
Cambodia,H033403,2014-03-24,2014,3,24,31.1,7.39,10.000000000000009,15.64,0.7928744939271256,0.4100404858299594,0.32025,0.0388,1.1921696574225122,0.1970426409903714,0.2892708999999999,0.1980839999999999,0.0389617,0.0444596,6.4226248809177005,2.8482238966630806
Cambodia,H033403,2014-06-24,2014,6,24,30.5,7.32,67.00000000000011,15.81,0.839952718676123,0.3687943262411345,0.2922,0.046,1.14230769230769,0.250779753761969,0.1994659999999999,0.2260992,0.063968,0.2721654999999999,6.988450448169342,1.5669205658324263
Cambodia,H033403,2015-01-22,2015,1,22,29.2,6.9461538461538455,18.0,10.446153846153846,0.4454877692307692,0.225527923076923,0.3024230769230769,0.0430846153846153,0.6889923076923077,0.1635326923076923,0.1751893076923077,0.301125,0.0651934,0.060866,6.686032444444444,2.1591222758620696
Cambodia,H033403,2015-02-25,2015,2,25,28.6,7.024482758620689,10.000000000000009,10.522413793103448,0.4399608275862069,0.2508047241379311,0.309503448275862,0.0443579310344827,0.7084937931034484,0.1602272068965516,0.1504315862068965,0.1926951,0.066914,0.0559461,6.51922274074074,2.09574024137931
Cambodia,H033403,2015-03-22,2015,3,22,28.7,6.945652173913042,8.000000000000021,8.271739130434781,0.329695956521739,0.1917422173913043,0.2565608695652173,0.0395652173913043,0.5319039999999999,0.1013058695652174,0.1493116956521739,0.3509814,0.0717848,0.33911,6.718618275862068,2.1055653703703703
Cambodia,H033403,2015-04-24,2015,4,24,28.8,6.907931034482759,6.000000000000033,9.209310344827587,0.2951989655172414,0.2096517931034482,0.3598426896551724,0.064169448275862,0.5177958620689654,0.1531412758620689,0.2068212413793103,0.2761848,0.0823776,0.1084237999999999,7.676583433221081,1.2979851537645808
Cambodia,H033403,2015-05-23,2015,5,23,31.86153846153846,7.1584615384615375,5.999999999999964,16.619999999999997,0.8761703076923077,0.3722074615384615,0.3603384615384615,0.045476923076923,1.1720288461538464,0.194697923076923,0.2707577692307691,0.3930028,0.0639693,0.1183695,7.413707221038429,0.5987124463519322
Cambodia,H033403,2016-01-22,2016,1,22,29.9,7.62,12.000000000000066,13.82,0.978,0.121,0.190523946077348,0.0310446722527588,1.059552495697074,0.001,0.2397088,0.1917595999999999,0.2041738,0.0644624,4.616959175688014,2.495798319327732
Cambodia,H033403,2016-02-24,2016,2,24,29.3,7.46,24.249999999999982,13.21,0.5546192296396864,0.2913915645552377,0.2846,0.0485083333333333,0.861,0.2089467290052637,0.1644528,0.1154413333333333,0.05200555,0.0728855166666666,7.572378716797547,0.8234042553191484
Cambodia,H033403,2016-03-25,2016,3,25,30.5,7.92,8.99999999999998,23.1,1.1219512195121952,0.733,0.5404512826132225,0.087,1.687,0.0058409618800382,0.574,0.2240845999999999,0.066988,0.0414575,8.386340214027426,0.8644610458911421
Cambodia,H033403,2016-07-22,2016,7,22,31.5,7.54,139.80000000000004,14.18,0.6538336052202283,0.4345840130505707,0.3636679402570336,0.0259833635370189,0.988,0.0063620194281023,0.3628455,0.2008133999999999,0.0314,0.2203798,6.284844353403721,1.1456422018348618
Cambodia,H033403,2016-08-24,2016,8,24,29.5,7.61,60.99999999999994,12.28,0.4597402597402598,0.341,0.298269597069597,0.0256438592613642,0.9316216216216217,0.0887,0.2148552,0.1724338,0.0509823999999999,0.12512,7.149864706697599,1.60177975528365
Cambodia,H033403,2016-09-26,2016,9,26,29.3,7.12,166.00000000000003,12.88,0.6962127316680098,0.3635777598710719,0.2827640123249449,0.044708998335549,1.1302545480673207,0.0047266748869708,0.1690246666666666,0.1182452,0.0297391999999999,0.0393687,6.516546233750295,0.2809364548494976
Cambodia,H033403,2016-10-23,2016,10,23,30.7,6.27,51.00000000000007,9.02,0.548,0.1931950207468881,0.185399740447118,0.0243509256117542,0.7137391304347825,0.019,0.1537528,0.0395159999999999,0.0292824,0.0939655,4.848292695254959,3.6279069767441854
Cambodia,H033403,2016-11-24,2016,11,24,30.6,6.56,39.99999999999989,7.65,0.197,0.3723801787164907,0.1588956043956044,0.0242879309961069,0.625,0.0090136759220886,0.138757,0.085932,0.0150599999999999,0.1352836,5.794353486735613,1.3884026258205688
Cambodia,H033403,2016-12-22,2016,12,22,28.3,7.29,65.53916666666669,10.3,0.37,0.3543582104722584,0.3013927960927961,0.0528391191940026,0.6348975832088007,0.1296403824194201,0.2165604666666666,0.1494705083333333,0.2148217674999999,0.1082501583333333,7.044567971971664,3.774533846375914
Cambodia,H033403,2017-02-21,2017,2,21,29.742857142857144,7.433177339901478,38.94642857142857,14.408743842364531,0.6917907142426047,0.3946558818380233,0.2977288177339902,0.0546975903119868,1.0862577400302114,0.2048268269525845,0.2205062418719212,0.123,0.059637669,0.0832592174633333,7.14727033865999,0.921900022108808
Cambodia,H033403,2017-03-23,2017,3,23,31.72,7.628565217391304,11.74999999999999,18.89217391304348,0.8847070140112749,0.5601157283096426,0.4453218565244552,0.0706665217391304,1.3434099973211986,0.1657736270465183,0.4416640795652173,0.123,0.0417238184999999,0.15,7.978701791016353,0.7884543768925545
Cambodia,H033403,2017-04-20,2017,4,20,29.971428571428568,7.634852216748769,20.857142857142858,19.383522167487683,0.7149962910410437,0.489613329660285,0.5203811092820151,0.0928382044142369,1.343687545501485,0.2775374589435722,0.378560102955665,0.1267,0.0579784205,0.1273376692559999,7.583828758933313,1.126965828444728
Cambodia,H033403,2017-06-22,2017,6,22,31.52142857142857,7.415714285714285,99.03571428571422,20.38142857142857,1.105903657958058,0.4751846552663158,0.4717239461504253,0.0649813590455798,1.3440084811953037,0.294705506429706,0.3632825071428571,0.2862555962499999,0.0518229985,0.09493439242,7.694525300587012,0.9842889248622194
Cambodia,H033403,2017-08-24,2017,8,24,29.4,7.39,150.0,15.1,0.722369,0.3052565654173,0.5254,0.0532,0.9243,0.21095,0.41839,0.3821183999999999,0.0539544,0.1565356,7.376676678037395,1.844183564567769
Cambodia,H033403,2017-09-20,2017,9,20,30.0,6.7,150.0,9.5,0.422738190552442,0.186781425140112,0.3126460184874173,0.0525134975033235,0.652961672473868,0.1205256313736226,0.2073508466666666,0.114956,0.0466039999999999,0.108419,8.710775306011012,1.5347368421052645
Cambodia,H033403,2017-10-20,2017,10,20,31.0,7.0,40.99999999999999,7.65,0.311317704122878,0.120746160064672,0.2570870789551979,0.0399282310026032,0.506864111498257,0.1,0.1442288,0.0397686,0.0564469999999999,0.064624,6.178600564366756,1.5347368421052645
Cambodia,H033403,2017-11-22,2017,11,22,29.8,7.061,51.44999999999999,8.7,0.356,0.292,0.1559,0.07736629162917,0.57326,0.1022,0.16536,0.28630602,0.08298,0.10365472,6.805,2.4505
Cambodia,H033403,2017-12-21,2017,12,21,28.2,7.301,47.2366,10.35,0.498162149286734,0.2942881361576503,0.2879087496092796,0.0570717919194002,0.7153866652860563,0.1311498808371865,0.2396955333333333,0.2684964320238095,0.1652022857142857,0.1624208113095238,7.800160266205967,3.883838408593938
