MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
Cambodia,H020101,1996-06-20,1996,6,20,31.0,7.02,5.0,15.4,0.776,0.335,0.37,0.05,0.989,0.245,0.221,0.361,0.03,0.04,6.08,1.5
Cambodia,H020101,1996-07-11,1996,7,11,30.6,7.41,77.5,13.3,0.727,0.243,0.33,0.04,0.94,0.195,0.139,0.298,0.09,0.04,6.53,1.3
Cambodia,H020101,1996-08-15,1996,8,15,28.2,7.15,284.0,10.5,0.685,0.204,0.2,0.01,0.882,0.059,0.104,0.417,0.14,0.05,6.65,2.2
Cambodia,H020101,1996-09-19,1996,9,19,26.9,6.69,52.0,8.3,0.501,0.171,0.18,0.04,0.663,0.067,0.099,0.093,0.03,0.05,6.82,2.4
Cambodia,H020101,1996-10-24,1996,10,24,29.2,7.01,98.0,8.7,0.506,0.206,0.68,0.03,0.742,0.078,0.05,0.21,0.38,0.01,4.84,1.9
Cambodia,H020101,1996-11-20,1996,11,20,28.2,7.18,136.0,8.3,0.466,0.161,0.14,0.04,0.703,0.062,0.056,0.078,0.11,0.02,5.43,4.1
Cambodia,H020101,1996-12-19,1996,12,19,27.3,7.22,126.0,8.6,0.491,0.198,0.17,0.03,0.751,0.068,0.055,0.041,0.32,0.005,5.04,4.2
Cambodia,H020101,1997-01-20,1997,1,20,26.2,6.94,84.0,8.0,0.425,0.185,0.2,0.03,0.653,0.073,0.059,0.15,0.07,0.02,4.05,7.2
Cambodia,H020101,1997-02-18,1997,2,18,29.3,7.02,11.0,17.3,0.951,0.416,0.34,0.03,1.325,0.18,0.206,0.01,0.06,0.01,3.75,1.9
Cambodia,H020101,1997-03-18,1997,3,18,30.2,6.79,17.0,6.0,0.259,0.144,0.22,0.03,0.502,0.074,0.056,0.42,0.02,0.03,1.95,5.3
Cambodia,H020101,1997-04-22,1997,4,22,30.8,7.07,18.0,6.3,0.214,0.172,0.2,0.04,0.437,0.082,0.076,0.5,0.02,0.03,4.5,3.9
Cambodia,H020101,1997-06-16,1997,6,16,30.6,7.43,54.0,15.4,0.794,0.495,0.35,0.04,1.008,0.221,0.331,0.21,0.03,0.02,5.07,3.1
Cambodia,H020101,1997-07-21,1997,7,21,28.0,7.65,240.0,8.5,0.496,0.063,0.235,0.05,0.588,0.086,0.175,0.36,0.04,0.05,6.76,2.5
Cambodia,H020101,1997-08-18,1997,8,18,28.2,7.41,74.0,9.7,0.554,0.322,0.21,0.04,0.797,0.109,0.142,0.49,0.35,0.03,7.35,2.5
Cambodia,H020101,1997-09-15,1997,9,15,28.7,7.53,135.0,11.4,0.762,0.33,0.2,0.04,1.013,0.073,0.132,0.22,0.03,0.03,7.54,0.6
Cambodia,H020101,1997-10-13,1997,10,13,30.4,7.43,31.0,9.2,0.506,0.195,0.21,0.04,0.777,0.074,0.086,0.2,0.02,0.01,4.99,1.8
Cambodia,H020101,1997-11-19,1997,11,19,28.6,7.24,32.0,8.0,0.506,0.208,0.19,0.05,0.718,0.065,0.127,0.09,0.09,0.01,5.15,3.5
Cambodia,H020101,1997-12-26,1997,12,26,28.8,6.9,19.0,7.9,0.461,0.228,0.16,0.04,0.66,0.069,0.085,0.15,0.02,0.02,4.48,3.9
Cambodia,H020101,1998-01-22,1998,1,22,29.2,6.85,38.0,7.9,0.417,0.29,0.19,0.04,0.701,0.078,0.079,0.11,0.02,0.02,4.99,3.9
Cambodia,H020101,1998-02-17,1998,2,17,29.4,7.05,8.0,8.0,0.389,0.286,0.2,0.04,0.623,0.067,0.171,0.38,0.03,0.03,4.14,5.0
Cambodia,H020101,1998-03-25,1998,3,25,30.6,7.35,10.0,11.6,0.602,0.357,0.25,0.05,0.901,0.126,0.161,0.23,0.01,0.03,5.55,5.2
Cambodia,H020101,1998-06-25,1998,6,25,32.0,7.62,42.7,17.6,0.963,0.367,0.36,0.04,1.18,0.2,0.412,0.59,0.008,0.06,5.94,2.3
Cambodia,H020101,1999-09-20,1999,9,20,28.2,7.33,192.0,11.83,0.692,0.32,0.13,0.025,0.943,0.07,0.109,0.135,0.06,0.03,7.215,2.878
Cambodia,H020101,1999-10-15,1999,10,15,30.6,6.69,45.33,10.45,0.597,0.265,0.2,0.03,0.847,0.075,0.051,0.13,0.049,0.01,3.64,2.696
Cambodia,H020101,1999-11-15,1999,11,15,28.8,6.19,37.0,6.81,0.348,0.181,0.18,0.03,0.53,0.066,0.042,0.12,0.1,0.08,6.58,2.31
Cambodia,H020101,2000-01-26,2000,1,26,30.0,6.66,50.0,6.4,0.271,0.18,0.18,0.03,0.464,0.067,0.073,0.175,0.09,0.01,4.05,6.281
Cambodia,H020101,2000-02-24,2000,2,24,29.8,6.45,28.0,6.2,0.425,0.158,0.18,0.02,0.464,0.064,0.052,0.254,0.035,0.04,3.97,5.68
Cambodia,H020101,2000-03-12,2000,3,12,30.2,6.39,23.0,6.3,0.252,0.198,0.25,0.04,0.368,0.108,0.034,0.191,0.007,0.04,4.83,5.8
Cambodia,H020101,2000-04-11,2000,4,11,31.6,6.16,5.34,5.82,0.201,0.159,0.24,0.04,0.319,0.05,0.123,0.631,0.078,0.04,4.59,4.692
Cambodia,H020101,2000-05-30,2000,5,30,29.6,7.53,136.0,11.3,0.572,0.243,0.33,0.04,0.56,0.176,0.177,0.48,0.153,0.05,6.726,3.06
Cambodia,H020101,2000-06-30,2000,6,30,28.6,7.46,86.0,11.6,0.665,0.223,0.229,0.04,0.632,0.111,0.068,0.271,0.028,0.06,6.874,1.836
Cambodia,H020101,2000-07-26,2000,7,26,27.8,7.41,208.0,10.3,0.599,0.212,0.2,0.04,0.58,0.037,0.181,0.22,0.01,0.04,5.773,2.34
Cambodia,H020101,2000-08-11,2000,8,11,29.0,7.54,155.0,12.1,0.67,0.268,0.38,0.04,0.967,0.044,0.197,0.34,0.13,0.05,6.574,2.332
Cambodia,H020101,2000-09-22,2000,9,22,29.2,7.38,71.0,11.15,0.716,0.254,0.21,0.06,0.972,0.024,0.112,0.08,0.009,0.05,4.796,3.15
Cambodia,H020101,2000-10-28,2000,10,28,29.0,7.27,136.5,8.24,0.431,0.198,0.1,0.04,0.656,0.042,0.123,0.05,0.005,0.01,7.374,2.18
Cambodia,H020101,2000-11-18,2000,11,18,28.6,7.26,97.3,7.7,0.409,0.173,0.2,0.03,0.624,0.041,0.162,0.07,0.02,0.01,5.843,2.496
Cambodia,H020101,2000-12-21,2000,12,21,29.0,7.01,61.5,7.98,0.388,0.174,0.16,0.03,0.624,0.093,0.094,0.03,0.05,0.01,5.244,2.58
Cambodia,H020101,2001-01-16,2001,1,16,28.2,7.06,58.33,6.48,0.308,0.167,0.19,0.03,0.524,0.069,0.069,0.12,0.007,0.01,4.75,5.27
Cambodia,H020101,2001-02-15,2001,2,15,29.0,7.19,30.33,6.88,0.346,0.121,0.27,0.03,0.556,0.049,0.095,0.02,0.001,0.01,5.466,3.857
Cambodia,H020101,2001-03-13,2001,3,13,30.9,6.92,23.5,6.6,0.274,0.131,0.27,0.05,0.5,0.048,0.133,0.37,0.01,0.04,4.827,3.451
Cambodia,H020101,2001-05-17,2001,5,17,31.6,6.98,34.0,8.5,0.31,0.193,0.33,0.06,0.533,0.0499,0.217,0.44,0.14,0.07,5.973,3.0
Cambodia,H020101,2001-06-13,2001,6,13,30.8,7.2,104.67,14.03,0.756,0.213,0.39,0.05,0.907,0.012,0.448,0.47,0.09,0.04,6.427,6.0
Cambodia,H020101,2001-07-18,2001,7,18,28.8,7.76,232.6,11.62,0.699,0.285,0.2271,0.0468,0.923,0.0048,0.213,0.0862,0.0804,0.0019,6.524,5.805
Cambodia,H020101,2001-08-15,2001,8,15,28.5,7.69,201.0,10.85,0.699,0.237,0.1782,0.0278,0.928,0.021,0.125,0.20785,0.0066,0.014,6.751,3.4
Cambodia,H020101,2001-09-14,2001,9,14,29.8,7.24,50.0,10.31,0.2453,0.586,0.1554,0.02652,0.841,0.02,0.163,0.11237,0.0244,0.005,5.633,1.28
Cambodia,H020101,2001-10-18,2001,10,18,31.2,7.24,20.66,9.61,0.2163,0.552,0.1476,0.0298,0.829,0.0191,0.185,0.0269,0.0345,0.009,4.4,2.384
Cambodia,H020101,2001-11-18,2001,11,18,26.6,7.81,43.33,8.74,0.2164,0.453,0.148,0.0305,0.714,0.0179,0.162,0.0929,0.0023,0.004,6.459,2.295
Cambodia,H020101,2002-02-21,2002,2,21,29.2,7.11,12.66,8.01,0.1118,0.318,0.256,0.0386,0.415,0.0407,0.257,0.07641,0.0077,0.0117,4.3,3.94
Cambodia,H020101,2002-03-23,2002,3,23,31.2,6.8,6.66,8.5,0.1707,0.385,0.231,0.0363,0.472,0.0339,0.276,0.1335,0.1822,0.012,5.213,4.617
Cambodia,H020101,2002-06-17,2002,6,17,30.2,7.76,204.0,14.86,0.3131,0.619,0.2693,0.0405,0.817,0.0158,0.362,0.4401,0.0034,0.0209,6.7,2.1
Cambodia,H020101,2002-07-24,2002,7,24,29.0,7.33,344.0,13.13,0.363,0.718,0.1663,0.0271,1.053,0.0083,0.129,0.3188,0.0045,0.016,7.117,1.6
Cambodia,H020101,2002-08-24,2002,8,24,27.4,7.95,138.0,9.3,0.2375,0.5045,0.1509,0.0253,0.729,0.0132,0.11,0.1781,0.1741,0.021,8.439,2.0
Cambodia,H020101,2002-09-30,2002,9,30,31.2,6.95,31.33,9.47,0.2463,0.528,0.1647,0.0261,0.752,0.0144,0.15,0.1124,0.0267,0.0089,4.8,2.08
Cambodia,H020101,2002-11-22,2002,11,22,29.4,7.19,47.33,9.35,0.2054,0.471,0.1728,0.03282,0.712,0.026,0.118,0.1701,0.029,0.0128,6.72,2.32
Cambodia,H020101,2003-01-24,2003,1,24,27.3,6.97,40.0,8.112,0.4127,0.16567,0.1984,0.0387,0.66,0.0517,0.0743,0.0343,0.0527,0.0071,7.395,1.6966
Cambodia,H020101,2003-02-24,2003,2,24,29.1,7.21,11.33,9.21,0.4577,0.2288,0.2221,0.0414,0.768,0.0419,0.118,0.0784,0.0957,0.0074,5.065,3.3968
Cambodia,H020101,2003-03-31,2003,3,31,32.0,6.74,10.0,8.4,0.3833,0.147,0.2489,0.0491,0.556,0.0122,0.199,0.0827,0.041,0.0159,3.712,4.08
Cambodia,H020101,2003-04-25,2003,4,25,31.0,7.07,23.33,7.07,0.3069,0.135,0.1833,0.051,0.456,0.047,0.15,0.254,0.019,0.045,5.981,4.68
Cambodia,H020101,2003-05-23,2003,5,23,31.0,6.63,12.0,14.04,0.56,0.37,0.385,0.0478,0.916,0.0266,0.324,0.244,0.03,0.0359,5.771,1.76
Cambodia,H020101,2003-06-17,2003,6,17,32.0,7.23,52.66,14.7,0.756,0.29,0.372,0.0363,0.956,0.0255,0.43,0.238,0.0118,0.024,5.268,1.32
Cambodia,H020101,2003-07-18,2003,7,18,31.1,7.06,75.0,14.1,0.70557,0.2985,0.2749,0.0365,0.936,0.0082,0.355,0.2193,0.0056,0.0291,6.2,1.44
Cambodia,H020101,2003-08-27,2003,8,27,27.8,6.72,168.0,9.64,0.68,0.168,0.1782,0.0242,0.804,0.0716,0.112,0.1589,0.0087,0.137,6.8482,1.96
Cambodia,H020101,2003-09-26,2003,9,26,29.7,6.53,114.0,9.79,0.6447,0.207,0.1822,0.0273,0.8276,0.0077,0.157,0.1236,0.0037,0.0738,6.0,1.4
Cambodia,H020101,2003-10-18,2003,10,18,29.2,6.54,29.33,9.4,0.593,0.2229,0.185,0.0334,0.819,0.0293,0.135,0.0135,0.0277,0.0335,4.5,3.04
Cambodia,H020101,2003-11-23,2003,11,23,29.7,6.63,22.0,9.63,0.532,0.228,0.1865,0.0297,0.754,0.0243,0.1829,0.0109,0.042,0.024,2.75,5.8
Cambodia,H020101,2003-12-13,2003,12,13,27.2,6.65,36.5,9.5,0.5672,0.2228,0.1162,0.0362,0.7892,0.0428,0.1247,0.03164,0.0738,0.0246,5.8,4.16
Cambodia,H020101,2004-01-17,2004,1,17,28.3,6.71,25.33,11.49,0.572,0.183,0.3563,0.0286,1.0316,0.0192,0.1483,0.0305,0.0449,0.0745,4.271,5.4
Cambodia,H020101,2004-02-20,2004,2,20,28.7,6.96,19.33,7.43,0.2945,0.2099,0.2614,0.0319,0.533,0.0678,0.1159,0.2266,0.0449,0.0885,7.642,4.44
Cambodia,H020101,2004-04-22,2004,4,22,31.0,6.68,14.66,9.8,0.4373,0.2666,0.2244,0.0372,0.617,0.166,0.1538,0.2353,0.0203,0.0614,5.5523,4.96
Cambodia,H020101,2004-05-18,2004,5,18,30.4,6.55,10.0,21.5,1.178,0.4936,0.4235,0.0421,1.432,0.2,0.6198,0.01515,0.07858,0.0874,7.1884,4.4
Cambodia,H020101,2004-06-19,2004,6,19,29.2,6.68,79.33,11.5,0.5487,0.2587,0.3237,0.0402,0.8261,0.17,0.1466,0.2381,0.0205,0.0265,7.156,2.08
Cambodia,H020101,2004-07-24,2004,7,24,29.6,7.73,193.0,14.9,0.8225,0.3453,0.3305,0.0371,1.021,0.2755,0.1621,0.3042,0.0237,0.0901,7.3342,2.36
Cambodia,H020101,2004-09-17,2004,9,17,27.6,7.08,104.0,8.9,0.5788,0.1832,0.1344,0.0233,0.7521,0.0607,0.0553,0.2459,0.0097,0.0519,6.251,2.9346
Cambodia,H020101,2004-10-18,2004,10,18,28.8,6.76,76.0,9.1,0.5029,0.201,0.156,0.033,0.753,0.071,0.0766,0.004,0.01,0.0239,4.939,6.2913
Cambodia,H020101,2004-11-29,2004,11,29,29.0,6.67,37.0,7.7,0.4815,0.205,0.119,0.033,0.593,0.0843,0.087,0.0374,0.3389,0.0373,7.033,4.5828
Cambodia,H020101,2005-05-19,2005,5,19,31.0,7.59,82.0,16.6,0.749,0.39,0.4151,0.0538,0.973,0.29,0.233,0.51,0.0176,0.1951,6.39,4.3416
Cambodia,H020101,2005-07-13,2005,7,13,28.3,6.85,150.0,8.8,0.6029,0.162,0.1604,0.0273,0.637,0.0985,0.2375,0.474,0.02427,0.0648,5.961,1.764
Cambodia,H020101,2005-08-16,2005,8,16,27.8,7.3,110.0,8.2,0.461,0.279,0.1243,0.0292,0.576,0.059,0.198,0.226,0.02276,0.0701,8.921,1.188
Cambodia,H020101,2005-09-18,2005,9,18,30.0,6.8,100.0,8.8,0.5699,0.1381,0.1565,0.03,0.677,0.068,0.115,0.232,0.0078,0.0374,7.316,2.4
Cambodia,H020101,2005-10-20,2005,10,20,30.5,6.84,41.0,8.74,0.532,0.119,0.2,0.0295,0.7098,0.052,0.139,0.031,0.0905,0.0292,7.514,2.723
Cambodia,H020101,2005-11-25,2005,11,25,28.1,6.83,9.0,11.26,0.527,0.408,0.16,0.0443,0.8605,0.034,0.166,0.023,0.0985,0.0251,4.554,2.26
Cambodia,H020101,2005-12-25,2005,12,25,25.0,6.79,71.0,8.3,0.572,0.091,0.279,0.0445,0.6895,0.085,0.13,0.021,0.0839,0.0127,7.033,4.288
Cambodia,H020101,2006-01-21,2006,1,21,31.2,7.2,17.0,8.11,0.414,0.141,0.271,0.0483,0.5854,0.101,0.159,0.044,0.0444,0.0809,6.114,4.453
Cambodia,H020101,2006-02-20,2006,2,20,29.7,7.01,16.0,8.34,0.404,0.136,0.237,0.0553,0.599,0.101,0.115,0.096,0.0993,0.0197,6.668,3.533
Cambodia,H020101,2006-03-21,2006,3,21,31.4,7.17,21.0,8.99,0.431,0.202,0.219,0.022,0.6504,0.102,0.126,0.104,0.0219,0.0447,6.431,0.3516
Cambodia,H020101,2006-05-23,2006,5,23,30.1,6.83,76.0,10.6,0.4511,0.273,0.2892,0.044,0.808,0.127,0.099,0.1361,0.0054,0.113,7.0,2.185
Cambodia,H020101,2006-07-18,2006,7,18,29.2,6.72,118.0,10.34,0.54,0.26,0.2231,0.0322,0.767,0.109,0.1236,0.1778,0.0196,0.1775,8.441,1.4911
Cambodia,H020101,2006-08-17,2006,8,17,27.6,6.9,81.0,7.6,0.58,0.1,0.1583,0.0356,0.5846,0.045,0.1636,0.2022,0.0595,0.1935,6.3914,3.6544
Cambodia,H020101,2006-09-21,2006,9,21,29.3,6.78,27.0,9.01,0.571,0.197,0.1711,0.034,0.7914,0.059,0.104,0.066,0.113,0.0451,5.4758,1.714
Cambodia,H020101,2006-10-19,2006,10,19,29.0,7.15,32.0,8.33,0.46,0.2,0.1898,0.0365,0.7097,0.06,0.103,0.1032,0.1282,0.0622,7.479,1.352
Cambodia,H020101,2006-11-22,2006,11,22,29.5,6.59,31.0,7.5,0.38,0.18,0.1588,0.0319,0.637,0.074,0.108,0.0264,0.021621622,0.1197317,7.63,4.235294118
Cambodia,H020101,2006-12-23,2006,12,23,27.0,6.77,23.0,9.68,0.482,0.19,0.2293,0.04095,0.738,0.082,0.113,0.0228,0.0463232,0.07302,6.77434,5.9421
Cambodia,H020101,2007-01-25,2007,1,25,29.3,7.38,26.000078000000048,7.51,0.358,0.199,0.1772,0.0389,0.6137082601054482,0.0968688845401174,0.1077311154598825,0.0380885,0.102528,0.0729488,5.26266,7.720941176470589
Cambodia,H020101,2007-02-22,2007,2,22,30.1,7.16,15.000045000000014,8.36,0.384,0.2159999999999999,0.1834,0.0431,0.6504288164665524,0.1192241871078152,0.0533758128921847,0.0721324,0.1111228,0.0624602,5.8018,8.475688073394497
Cambodia,H020101,2007-03-24,2007,3,24,30.9,6.74,23.000068999999968,8.9,0.3319999999999999,0.193,0.243,0.0504999999999999,0.5809859154929577,0.116697247706422,0.081902752293578,0.4037735,0.0495984,0.0625415,5.742343577751794,6.106430155210643
Cambodia,H020101,2007-06-26,2007,6,26,31.8,6.48,78.000234,7.21,0.2925064599483203,0.1457364341085271,0.2748,0.0408,0.4363636363636364,0.1082932247315809,0.2617097999999999,0.1217067999999999,0.0468931999999999,0.1363136,4.639,2.842105263157893
Cambodia,H020101,2007-07-24,2007,7,24,30.5,6.95,38.50011549999999,10.74,0.6080133555926543,0.2153589315525875,0.2391,0.0448,0.8362976406533577,0.1147058823529411,0.0997509,0.1628924,0.0924957999999999,0.0789941999999999,5.021,1.5267857142857135
Cambodia,H020101,2007-08-25,2007,8,25,28.9,6.98,10.500031500000023,9.28,0.5805162364696088,0.1248959200666112,0.1711,0.04265,0.7487179487179487,0.1164079822616408,0.0642528,0.220261,0.0210478,0.1821538,5.98,0.5231973169368394
Cambodia,H020101,2007-09-22,2007,9,22,28.5,6.59,163.00048900000007,11.02,0.6690176322418135,0.2297229219143577,0.1831,0.03215,0.8298507462686568,0.0732232591529074,0.1675635690873454,0.2573156,0.0579392,0.1739315,7.305105189508589,0.210584958217271
Cambodia,H020101,2007-10-22,2007,10,22,28.4,7.33,34.000102,10.14,0.5507537688442212,0.2170854271356782,0.1863,0.03195,0.7665024630541873,0.0905743740795287,0.2088024,0.0407304,0.0349286999999999,0.0894104,6.443691058347133,1.8
Cambodia,H020101,2007-11-22,2007,11,22,26.2,7.13,28.500085499999983,7.38,0.3718882303132938,0.1889923793395427,0.1844,0.03375,0.5673469387755102,0.0493297587131367,0.1543871999999999,0.249608,0.0621343999999999,0.0769617,6.276637941588617,2.2318059299191364
Cambodia,H020101,2007-12-26,2007,12,26,26.2,7.02,33.33343333333327,8.41,0.3682967959527826,0.1861720067453625,0.1936999999999999,0.0349,0.5498327759197323,0.0901520637219406,0.2058068,0.0316431,0.0445353,0.0384088,5.021,1.863072776280324
Cambodia,H020101,2008-01-17,2008,1,17,29.3,6.89,50.0,8.46,0.3506756756756756,0.2554054054054055,0.2128999999999999,0.029,0.5989915966386554,0.0857452966714906,0.223352,0.03324232,0.0921246,0.181389,4.111815617039705,2.150881057268724
Cambodia,H020101,2008-03-14,2008,3,14,30.0,7.0,48.0,9.07,0.3731958762886598,0.1690721649484535,0.3008,0.034,0.5749582637729548,0.1702204553668233,0.1488418,0.185408,0.3595995999999999,0.1139696,7.88,2.916802610114191
Cambodia,H020101,2008-05-28,2008,5,28,31.0,7.25,65.33333333333336,14.53,0.6473029045643155,0.3346058091286306,0.3471,0.05085,0.9480991735537192,0.148697539797395,0.2504127,0.2677813,0.3117087400000001,0.2269945,4.959177500746566,3.3888888888888893
Cambodia,H020101,2008-06-17,2008,6,17,29.4,7.5,118.0,16.09,0.7350993377483442,0.323841059602649,0.349,0.0473,0.9849246231155776,0.2039704848910752,0.3554608,0.5802225000000001,0.2440167999999999,0.0737666,6.803825155443532,1.9511918274687847
Cambodia,H020101,2008-07-12,2008,7,12,30.0,7.35,80.66666666666666,12.9,0.7312186978297162,0.2664440734557596,0.2188,0.0388,0.9201342281879196,0.1353868194842407,0.2384599999999999,0.247954,0.1683064,0.1764332,8.378805219820247,1.2203389830508484
Cambodia,H020101,2008-08-18,2008,8,18,27.8,7.34,188.0,11.97,0.7352601156069365,0.2279108175061932,0.2087,0.0374,0.96,0.0640376266280752,0.2613749999999999,0.163875,0.024,0.3028105,5.51809,2.649204864359213
Cambodia,H020101,2008-10-22,2008,10,22,31.1,6.75,39.0,10.22,0.6275042444821731,0.228183361629881,0.1654,0.03175,0.8797427652733121,0.0730357801549243,0.1698982,0.0134851,0.1057733999999999,0.0956264,6.93,1.2390903503380446
Cambodia,H020101,2008-11-20,2008,11,20,28.5,7.01,101.0,8.61,0.45,0.1619999999999999,0.1637,0.0607,0.6270096463022506,0.0767844268204758,0.11109,0.0164545,0.0097323,0.0863966,7.451,1.8010233086981244
Cambodia,H020101,2008-12-24,2008,12,24,29.3,6.89,26.999999999999943,8.88,0.4955870108243132,0.17985012489592,0.2042,0.0342,0.7308562197092086,0.1020999275887038,0.122901,0.0417435,0.1392143999999999,0.0743896,5.7057863336008126,3.4285714285714284
Cambodia,H020101,2009-02-25,2009,2,25,31.1,6.45,34.0,8.61,0.3218776194467728,0.1730092204526404,0.2481,0.04565,0.5053691275167786,0.2219,0.0368602,0.0703718,0.0783055,0.1129637,5.14,3.736238532110091
Cambodia,H020101,2009-10-21,2009,10,21,29.7,6.91,45.0,9.5,0.4427378964941569,0.2123539232053421,0.1774,0.0475,0.6449251247920132,0.12922,0.181965,0.0207284,0.0307223,0.0747519,3.819472306786273,2.924874791318863
Cambodia,H020101,2009-12-23,2009,12,23,27.5,7.2,29.0,9.36,0.4357842323651453,0.2613112033195021,0.2402,0.05065,0.6697674418604652,0.1050799999999999,0.1819604,0.048,0.0989020999999999,0.0614624,5.569130977960339,2.425603593486805
Cambodia,H020101,2010-02-23,2010,2,23,27.5,6.95,48.0,7.84,0.4372356369691925,0.018384679433805,0.2612,0.0587,0.552212389380531,0.10792,0.143393,0.0958004,0.2131834,0.1053467999999999,6.210352937018946,4.376193149915777
Cambodia,H020101,2010-08-13,2010,8,13,29.5,7.08,172.0,13.4,0.723777961888981,0.3181441590720795,0.2897625,0.0177847999999999,0.965625,0.1562,0.2053253,0.3415496,0.02,0.275661,6.830104216599949,1.5834359261331832
Cambodia,H020101,2010-10-18,2010,10,18,29.4,7.19,37.000000000000085,10.965,0.5647058823529412,0.2067937033968517,0.1898,0.0461,0.853192878338279,0.037204,0.1793695999999999,0.1172472,0.02,0.0601319999999999,5.965206893100228,2.641467481934407
Cambodia,H020101,2010-12-21,2010,12,21,28.5,6.72,37.33333333333329,8.53,0.2762448979591837,0.131265306122449,0.3770352,0.041818,0.4644670050761422,0.1265254845656855,0.2602774,0.0712611199999999,0.02,0.1045249999999999,6.89478784388758,6.315789473684212
Cambodia,H020101,2011-02-24,2011,2,24,27.5,6.75,103.0,7.84,0.1905707196029776,0.238213399503722,0.2612,0.0587,0.4349413298565842,0.1696779261586802,0.143393,0.1999629999999999,0.2832132,0.1053467999999999,3.94214736736928,4.893390191897654
Cambodia,H020101,2011-04-26,2011,4,26,30.2,6.62,72.0,10.03,0.2992616899097622,0.1968826907301066,0.3177664999999999,0.1119535999999999,0.4672,0.1664265129682997,0.2949567999999999,0.4048103999999999,0.1381935999999999,0.2068575999999999,5.288397032987104,3.5298165137614697
Cambodia,H020101,2011-06-24,2011,6,24,29.5,6.75,100.0,15.13,0.6384428223844284,0.3892944038929441,0.3815559999999999,0.0672078999999999,0.9853035143769968,0.2082733812949641,0.210775,0.3153244,0.358008,0.1901095,5.94488051633293,1.8288238542241853
Cambodia,H020101,2011-08-24,2011,8,24,29.6,7.19,103.00000000000004,13.32,0.6248175182481753,0.4184914841849149,0.243052,0.0602970999999999,1.000632911392405,0.0766187050359712,0.2524189999999999,0.1792813999999999,0.0074557999999999,0.190822,5.532600773073717,1.21904761904762
Cambodia,H020101,2011-10-28,2011,10,28,30.3,6.77,21.00000000000005,9.86,0.4331990330378727,0.2088638195004027,0.2233964,0.0481578,0.6925190839694656,0.0966870723802664,0.1897648,0.0213217,0.02084,0.0720095999999999,4.951744261924531,2.185921547555076
Cambodia,H020101,2011-12-27,2011,12,27,26.3,7.03,75.99999999999994,8.98,0.4038461538461539,0.1884615384615384,0.1535377,0.0600181999999999,0.5759646539027983,0.1085440278988666,0.1901744,0.0291907999999999,0.0461428,0.0831484999999999,6.329343295800687,2.886986301369861
Cambodia,H020101,2012-01-26,2012,1,26,30.0,7.07,26.5,10.54,0.4569568755085434,0.1620829943043124,0.3833,0.0587,0.661294964028777,0.1182669789227166,0.269,0.0565336,0.14181298,0.0639578,4.879129217653261,4.855010660980812
Cambodia,H020101,2012-02-23,2012,2,23,29.9,7.15,22.000000000000007,10.88,0.4745980707395498,0.1948553054662378,0.2648,0.0583,0.6519685039370077,0.1452557594689574,0.2713784999999999,0.0751873,0.1007396399999999,0.06747384,5.238847660935626,4.893390191897654
